N,itm,Date,t,s
134,134,2025-10-27 07:30:00,13.58,33.9
135,135,2025-10-27 08:30:00,13.67,33.9
136,136,2025-10-27 09:30:00,13.73,33.9
137,137,2025-10-27 10:30:00,13.77,33.9
138,138,2025-10-27 11:30:00,13.8,33.9
139,139,2025-10-27 12:30:00,13.81,33.9
140,140,2025-10-27 13:30:00,13.79,33.9
141,141,2025-10-27 14:30:00,13.72,33.9
142,142,2025-10-27 15:30:00,13.6,33.9
143,143,2025-10-27 16:30:00,13.43,33.9
144,144,2025-10-27 17:30:00,13.2,33.9
145,145,2025-10-27 18:30:00,12.91,33.9
146,146,2025-10-27 19:30:00,12.65,33.9
147,147,2025-10-27 20:30:00,12.47,33.9
148,148,2025-10-27 21:30:00,12.42,33.9
149,149,2025-10-27 22:30:00,12.5,33.9
150,150,2025-10-27 23:30:00,12.64,33.9
151,151,2025-10-28 00:30:00,12.8,33.9
152,152,2025-10-28 01:30:00,12.94,33.9
153,153,2025-10-28 02:30:00,13.02,33.8
154,154,2025-10-28 03:30:00,13.07,33.8
155,155,2025-10-28 04:30:00,13.11,33.8
156,156,2025-10-28 05:30:00,13.14,33.8
157,157,2025-10-28 06:30:00,13.15,33.8
158,158,2025-10-28 07:30:00,13.15,33.8
159,159,2025-10-28 08:30:00,13.15,33.8
160,160,2025-10-28 09:30:00,13.13,33.8
161,161,2025-10-28 10:30:00,13.09,33.8
162,162,2025-10-28 11:30:00,13.03,33.8
163,163,2025-10-28 12:30:00,12.96,33.8
164,164,2025-10-28 13:30:00,12.89,33.8
165,165,2025-10-28 14:30:00,12.83,33.8
166,166,2025-10-28 15:30:00,12.76,33.8
167,167,2025-10-28 16:30:00,12.7,33.8
168,168,2025-10-28 17:30:00,12.63,33.8
169,169,2025-10-28 18:30:00,12.54,33.9
170,170,2025-10-28 19:30:00,12.46,33.9
171,171,2025-10-28 20:30:00,12.42,33.9
172,172,2025-10-28 21:30:00,12.38,33.9
173,173,2025-10-28 22:30:00,12.37,33.9
174,174,2025-10-28 23:30:00,12.36,33.9
175,175,2025-10-29 00:30:00,12.37,33.9
176,176,2025-10-29 01:30:00,12.4,33.9
177,177,2025-10-29 02:30:00,12.46,33.9
178,178,2025-10-29 03:30:00,12.53,33.8
179,179,2025-10-29 04:30:00,12.63,33.8
180,180,2025-10-29 05:30:00,12.7,33.8
181,181,2025-10-29 06:30:00,12.75,33.8
182,182,2025-10-29 07:30:00,12.78,33.8
183,183,2025-10-29 08:30:00,12.81,33.8
184,184,2025-10-29 09:30:00,12.82,33.8
185,185,2025-10-29 10:30:00,12.83,33.8
186,186,2025-10-29 11:30:00,12.82,33.8
187,187,2025-10-29 12:30:00,12.82,33.8
188,188,2025-10-29 13:30:00,12.81,33.8
189,189,2025-10-29 14:30:00,12.8,33.8
190,190,2025-10-29 15:30:00,12.79,33.8
191,191,2025-10-29 16:30:00,12.78,33.8
192,192,2025-10-29 17:30:00,12.77,33.8
193,193,2025-10-29 18:30:00,12.77,33.8
194,194,2025-10-29 19:30:00,12.77,33.8
195,195,2025-10-29 20:30:00,12.7,33.8
196,196,2025-10-29 21:30:00,12.59,33.9
197,197,2025-10-29 22:30:00,12.5,33.9
198,198,2025-10-29 23:30:00,12.47,33.9
