N,itm,Date,u,v
134,134,2025-10-27 07:30:00,-0.13,0.02
135,135,2025-10-27 08:30:00,-0.23,0.07
136,136,2025-10-27 09:30:00,-0.3,0.11
137,137,2025-10-27 10:30:00,-0.31,0.12
138,138,2025-10-27 11:30:00,-0.26,0.12
139,139,2025-10-27 12:30:00,-0.12,0.12
140,140,2025-10-27 13:30:00,0.09,0.06
141,141,2025-10-27 14:30:00,0.34,-0.05
142,142,2025-10-27 15:30:00,0.61,-0.17
143,143,2025-10-27 16:30:00,0.86,-0.24
144,144,2025-10-27 17:30:00,1.05,-0.31
145,145,2025-10-27 18:30:00,1.19,-0.34
146,146,2025-10-27 19:30:00,1.25,-0.34
147,147,2025-10-27 20:30:00,1.27,-0.33
148,148,2025-10-27 21:30:00,1.26,-0.32
149,149,2025-10-27 22:30:00,1.22,-0.3
150,150,2025-10-27 23:30:00,1.16,-0.29
151,151,2025-10-28 00:30:00,1.08,-0.28
152,152,2025-10-28 01:30:00,0.99,-0.26
153,153,2025-10-28 02:30:00,0.88,-0.24
154,154,2025-10-28 03:30:00,0.73,-0.21
155,155,2025-10-28 04:30:00,0.55,-0.17
156,156,2025-10-28 05:30:00,0.36,-0.13
157,157,2025-10-28 06:30:00,0.2,-0.09
158,158,2025-10-28 07:30:00,0.07,-0.05
159,159,2025-10-28 08:30:00,-0.02,-0.02
160,160,2025-10-28 09:30:00,-0.08,0.04
161,161,2025-10-28 10:30:00,-0.08,0.08
162,162,2025-10-28 11:30:00,-0.04,0.11
163,163,2025-10-28 12:30:00,0.06,0.12
164,164,2025-10-28 13:30:00,0.19,0.06
165,165,2025-10-28 14:30:00,0.3,-0.05
166,166,2025-10-28 15:30:00,0.51,-0.18
167,167,2025-10-28 16:30:00,0.74,-0.25
168,168,2025-10-28 17:30:00,0.94,-0.31
169,169,2025-10-28 18:30:00,1.08,-0.34
170,170,2025-10-28 19:30:00,1.14,-0.34
171,171,2025-10-28 20:30:00,1.16,-0.34
172,172,2025-10-28 21:30:00,1.16,-0.33
173,173,2025-10-28 22:30:00,1.13,-0.31
174,174,2025-10-28 23:30:00,1.08,-0.3
175,175,2025-10-29 00:30:00,1.02,-0.28
176,176,2025-10-29 01:30:00,0.93,-0.27
177,177,2025-10-29 02:30:00,0.83,-0.25
178,178,2025-10-29 03:30:00,0.7,-0.23
179,179,2025-10-29 04:30:00,0.56,-0.2
180,180,2025-10-29 05:30:00,0.4,-0.15
181,181,2025-10-29 06:30:00,0.24,-0.1
182,182,2025-10-29 07:30:00,0.09,-0.04
183,183,2025-10-29 08:30:00,-0.03,-0.0
184,184,2025-10-29 09:30:00,-0.14,0.04
185,185,2025-10-29 10:30:00,-0.21,0.08
186,186,2025-10-29 11:30:00,-0.25,0.1
187,187,2025-10-29 12:30:00,-0.24,0.09
188,188,2025-10-29 13:30:00,-0.18,0.06
189,189,2025-10-29 14:30:00,-0.06,0.01
190,190,2025-10-29 15:30:00,0.09,-0.04
191,191,2025-10-29 16:30:00,0.3,-0.08
192,192,2025-10-29 17:30:00,0.55,-0.14
193,193,2025-10-29 18:30:00,0.76,-0.22
194,194,2025-10-29 19:30:00,0.91,-0.28
195,195,2025-10-29 20:30:00,1.01,-0.31
196,196,2025-10-29 21:30:00,1.05,-0.3
197,197,2025-10-29 22:30:00,1.05,-0.29
198,198,2025-10-29 23:30:00,1.02,-0.27
